INFO:Train: Start training Gaussian_PnP_ADMM_2iters_MultiEllipse on /home/michaelbertagna/git/Galaxy-Deconv/simulated_datasets/LSST_23.5_deconv data for 10 epochs.
INFO:Dataset: Successfully constructed train dataset. Total Samples: 40000.
/home/michaelbertagna/git/Galaxy-Deconv/Galaxy-Deconv.env/lib/python3.11/site-packages/torch/functional.py:534: UserWarning: torch.meshgrid: in an upcoming release, it will be required to pass the indexing argument. (Triggered internally at ../aten/src/ATen/native/TensorShape.cpp:3595.)
  return _VF.meshgrid(tensors, **kwargs)  # type: ignore[attr-defined]
INFO:Train: [9: 125/1125]  train_loss=12.07  val_loss=9.085
INFO:Train: [9: 150/1125]  train_loss=4.004  val_loss=9.077
INFO:Train: [9: 175/1125]  train_loss=8.207  val_loss=9.074
INFO:Train: [9: 200/1125]  train_loss=3.639  val_loss=9.072
INFO:Train: [9: 225/1125]  train_loss=2.422  val_loss=9.067
INFO:Train: [9: 250/1125]  train_loss=9.374  val_loss=9.064
INFO:Train: [9: 275/1125]  train_loss=6.986  val_loss=9.062
INFO:Train: [9: 300/1125]  train_loss=10.48  val_loss=9.061
INFO:Train: [9: 325/1125]  train_loss=6.958  val_loss=9.06
INFO:Train: [9: 350/1125]  train_loss=10.56  val_loss=9.058
INFO:Train: [9: 375/1125]  train_loss=11.7  val_loss=9.04
INFO:Train: [9: 400/1125]  train_loss=5.831  val_loss=9.036
INFO:Train: [9: 425/1125]  train_loss=3.802  val_loss=9.034
INFO:Train: [9: 450/1125]  train_loss=7.415  val_loss=9.033
INFO:Train: [9: 475/1125]  train_loss=8.067  val_loss=9.03
INFO:Train: [9: 500/1125]  train_loss=12.63  val_loss=9.025
INFO:Train: [9: 525/1125]  train_loss=5.477  val_loss=9.024
INFO:Train: [9: 550/1125]  train_loss=6.003  val_loss=9.023
INFO:Train: [9: 575/1125]  train_loss=2.436  val_loss=9.022
INFO:Train: [9: 600/1125]  train_loss=11.45  val_loss=9.021
INFO:Train: [9: 625/1125]  train_loss=17.94  val_loss=9.021
INFO:Train: [9: 650/1125]  train_loss=3.984  val_loss=9.021
INFO:Train: [9: 675/1125]  train_loss=6.318  val_loss=9.021
INFO:Train: [9: 700/1125]  train_loss=6.689  val_loss=9.021
INFO:Train: [9: 725/1125]  train_loss=8.913  val_loss=9.02
INFO:Train: [9: 750/1125]  train_loss=6.541  val_loss=9.02
INFO:Train: [9: 775/1125]  train_loss=3.526  val_loss=9.02
INFO:Train: [9: 800/1125]  train_loss=8.348  val_loss=9.02
INFO:Train: [9: 825/1125]  train_loss=7.203  val_loss=9.02
INFO:Train: [9: 850/1125]  train_loss=2.222  val_loss=9.019
INFO:Train: [9: 875/1125]  train_loss=3.58  val_loss=9.019
INFO:Train: [9: 900/1125]  train_loss=9.101  val_loss=9.019
INFO:Train: [9: 925/1125]  train_loss=18.24  val_loss=9.019
INFO:Train: [9: 950/1125]  train_loss=8.835  val_loss=9.019
INFO:Train: [9: 975/1125]  train_loss=9.838  val_loss=9.018
INFO:Train: [9: 1000/1125]  train_loss=4.134  val_loss=9.018
INFO:Train: [9: 1025/1125]  train_loss=9.071  val_loss=9.018
INFO:Train: [9: 1050/1125]  train_loss=5.673  val_loss=9.018
INFO:Train: [9: 1075/1125]  train_loss=8.158  val_loss=9.017
INFO:Train: [9: 1100/1125]  train_loss=5.592  val_loss=9.017
INFO:Train: [9: 1125/1125]  train_loss=7.802  val_loss=9.017
INFO:Train: [9: 1125/1125]  train_loss=9.99e+04  val_loss=9.017
INFO:Train: Model saved to ./saved_models_ellipse_loss/Gaussian_PnP_ADMM_2iters_MultiEllipse_9epochs.pth
INFO:Train: [10: 25/1125]  train_loss=7.991  val_loss=8.925
INFO:Train: [10: 50/1125]  train_loss=4.94  val_loss=8.925
INFO:Train: [10: 75/1125]  train_loss=9.117  val_loss=8.925
INFO:Train: [10: 100/1125]  train_loss=4.932  val_loss=8.925
INFO:Train: [10: 125/1125]  train_loss=14.26  val_loss=8.925
INFO:Train: [10: 150/1125]  train_loss=8.281  val_loss=8.925
INFO:Train: [10: 175/1125]  train_loss=7.28  val_loss=8.924
INFO:Train: [10: 200/1125]  train_loss=5.791  val_loss=8.924
INFO:Train: [10: 225/1125]  train_loss=3.486  val_loss=8.924
INFO:Train: [10: 250/1125]  train_loss=4.07  val_loss=8.924
INFO:Train: [10: 275/1125]  train_loss=2.914  val_loss=8.923
INFO:Train: [10: 300/1125]  train_loss=11.45  val_loss=8.923
INFO:Train: [10: 325/1125]  train_loss=5.733  val_loss=8.923
INFO:Train: [10: 350/1125]  train_loss=11.45  val_loss=8.923
INFO:Train: [10: 375/1125]  train_loss=11.75  val_loss=8.923
INFO:Train: [10: 400/1125]  train_loss=2.782  val_loss=8.923
INFO:Train: [10: 425/1125]  train_loss=6.173  val_loss=8.923
INFO:Train: [10: 450/1125]  train_loss=7.735  val_loss=8.923
INFO:Train: [10: 475/1125]  train_loss=8.604  val_loss=8.923
INFO:Train: [10: 500/1125]  train_loss=1254  val_loss=8.922
INFO:Train: [10: 525/1125]  train_loss=3.155  val_loss=8.92
INFO:Train: [10: 550/1125]  train_loss=9.291  val_loss=8.92
INFO:Train: [10: 575/1125]  train_loss=7.807  val_loss=8.92
INFO:Train: [10: 600/1125]  train_loss=8.289  val_loss=8.919
INFO:Train: [10: 625/1125]  train_loss=3.842  val_loss=8.919
INFO:Train: [10: 650/1125]  train_loss=6.652  val_loss=8.92
INFO:Train: [10: 675/1125]  train_loss=7.073  val_loss=8.92
INFO:Train: [10: 700/1125]  train_loss=6.371  val_loss=8.92
INFO:Train: [10: 725/1125]  train_loss=3.075  val_loss=8.92
INFO:Train: [10: 750/1125]  train_loss=3.91  val_loss=8.919
INFO:Train: [10: 775/1125]  train_loss=3.026  val_loss=8.919
INFO:Train: [10: 800/1125]  train_loss=6.457  val_loss=8.919
INFO:Train: [10: 825/1125]  train_loss=4.031  val_loss=8.919
INFO:Train: [10: 850/1125]  train_loss=20.29  val_loss=8.919
INFO:Train: [10: 875/1125]  train_loss=4.873  val_loss=8.919
INFO:Train: [10: 900/1125]  train_loss=5.905  val_loss=8.919
INFO:Train: [10: 925/1125]  train_loss=10.75  val_loss=8.918
INFO:Train: [10: 950/1125]  train_loss=7.092  val_loss=8.918
INFO:Train: [10: 975/1125]  train_loss=18.31  val_loss=50.09
INFO:Train: [10: 1000/1125]  train_loss=26.65  val_loss=1.66e+04
Traceback (most recent call last):
  File "/home/michaelbertagna/git/Galaxy-Deconv/train.py", line 164, in <module>
    train(model_name=opt.model, n_iters=opt.n_iters, llh=opt.llh, PnP=True, remove_SubNet=opt.remove_SubNet, filter=opt.filter,
  File "/home/michaelbertagna/git/Galaxy-Deconv/train.py", line 84, in train
    loss = loss_fn(gt, rec)
           ^^^^^^^^^^^^^^^^
  File "/home/michaelbertagna/git/Galaxy-Deconv/Galaxy-Deconv.env/lib/python3.11/site-packages/torch/nn/modules/module.py", line 1736, in _wrapped_call_impl
    return self._call_impl(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/michaelbertagna/git/Galaxy-Deconv/Galaxy-Deconv.env/lib/python3.11/site-packages/torch/nn/modules/module.py", line 1747, in _call_impl
    return forward_call(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/michaelbertagna/git/Galaxy-Deconv/utils/utils_train.py", line 122, in forward
    target_params, _ = ellipse_params_batched(transform_tensor_batched(target), peak_pos=pp)
                       ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/michaelbertagna/git/Galaxy-Deconv/utils/fit_ellipse.py", line 152, in ellipse_params_batched
    params = weighted_ellipse_fit_batched(points, weights)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/michaelbertagna/git/Galaxy-Deconv/utils/fit_ellipse.py", line 131, in weighted_ellipse_fit_batched
    U, S, V = torch.svd(D_weighted)
              ^^^^^^^^^^^^^^^^^^^^^
torch._C._LinAlgError: linalg.svd: (Batch element 0): The algorithm failed to converge because the input matrix contained non-finite values.

real	310m12.113s
user	3086m44.070s
sys	3m51.637s
