INFO:Train: Start training Gaussian_PnP_ADMM_2iters_MultiEllipse on /home/michaelbertagna/git/Galaxy-Deconv/simulated_datasets/LSST_23.5_deconv data for 10 epochs.
INFO:Dataset: Successfully constructed train dataset. Total Samples: 40000.
/home/michaelbertagna/git/Galaxy-Deconv/Galaxy-Deconv.env/lib/python3.11/site-packages/torch/functional.py:534: UserWarning: torch.meshgrid: in an upcoming release, it will be required to pass the indexing argument. (Triggered internally at ../aten/src/ATen/native/TensorShape.cpp:3595.)
  return _VF.meshgrid(tensors, **kwargs)  # type: ignore[attr-defined]
INFO:Train: [8: 925/1125]  train_loss=0.5989  val_loss=0.8235
INFO:Train: [8: 950/1125]  train_loss=1.151  val_loss=0.8226
INFO:Train: [8: 975/1125]  train_loss=0.583  val_loss=0.8192
INFO:Train: [8: 1000/1125]  train_loss=0.5855  val_loss=0.8163
INFO:Train: [8: 1025/1125]  train_loss=1.624  val_loss=0.8141
INFO:Train: [8: 1050/1125]  train_loss=0.5993  val_loss=0.8173
INFO:Train: [8: 1075/1125]  train_loss=0.5073  val_loss=0.8127
INFO:Train: [8: 1100/1125]  train_loss=0.5812  val_loss=0.8106
INFO:Train: [8: 1125/1125]  train_loss=0.5829  val_loss=0.8086
INFO:Train: [8: 1125/1125]  train_loss=0.7522  val_loss=0.8086
INFO:Train: [9: 25/1125]  train_loss=0.6645  val_loss=0.8066
INFO:Train: [9: 50/1125]  train_loss=0.5775  val_loss=0.8049
INFO:Train: [9: 75/1125]  train_loss=0.5998  val_loss=0.806
INFO:Train: [9: 100/1125]  train_loss=0.579  val_loss=0.8005
INFO:Train: [9: 125/1125]  train_loss=0.4888  val_loss=0.7999
INFO:Train: [9: 150/1125]  train_loss=0.5788  val_loss=0.7961
INFO:Train: [9: 175/1125]  train_loss=0.5575  val_loss=0.7988
INFO:Train: [9: 200/1125]  train_loss=0.7616  val_loss=0.7944
INFO:Train: [9: 225/1125]  train_loss=0.8018  val_loss=0.7915
INFO:Train: [9: 250/1125]  train_loss=3.541  val_loss=0.793
INFO:Train: [9: 275/1125]  train_loss=0.5612  val_loss=0.7885
INFO:Train: [9: 300/1125]  train_loss=0.6302  val_loss=0.7885
INFO:Train: [9: 325/1125]  train_loss=0.7598  val_loss=0.7888
INFO:Train: [9: 350/1125]  train_loss=1.366  val_loss=0.9726
INFO:Train: [9: 375/1125]  train_loss=0.7368  val_loss=1.023
INFO:Train: [9: 400/1125]  train_loss=0.9559  val_loss=1.023
INFO:Train: [9: 425/1125]  train_loss=0.7713  val_loss=1.02
INFO:Train: [9: 450/1125]  train_loss=0.7202  val_loss=1.016
INFO:Train: [9: 475/1125]  train_loss=0.7729  val_loss=1.013
INFO:Train: [9: 500/1125]  train_loss=1.146  val_loss=1.008
INFO:Train: [9: 525/1125]  train_loss=0.8061  val_loss=1.002
INFO:Train: [9: 550/1125]  train_loss=0.7734  val_loss=0.9974
INFO:Train: [9: 575/1125]  train_loss=0.8707  val_loss=0.9932
INFO:Train: [9: 600/1125]  train_loss=0.7245  val_loss=0.9891
INFO:Train: [9: 625/1125]  train_loss=0.8746  val_loss=0.9838
INFO:Train: [9: 650/1125]  train_loss=0.7294  val_loss=0.9782
INFO:Train: [9: 675/1125]  train_loss=0.6912  val_loss=0.9714
INFO:Train: [9: 700/1125]  train_loss=0.7765  val_loss=0.9649
INFO:Train: [9: 725/1125]  train_loss=0.6964  val_loss=0.9578
INFO:Train: [9: 750/1125]  train_loss=0.8632  val_loss=0.9517
INFO:Train: [9: 775/1125]  train_loss=0.667  val_loss=0.9467
INFO:Train: [9: 800/1125]  train_loss=0.8318  val_loss=0.9412
INFO:Train: [9: 825/1125]  train_loss=0.7295  val_loss=0.9356
INFO:Train: [9: 850/1125]  train_loss=0.6369  val_loss=0.9301
INFO:Train: [9: 875/1125]  train_loss=0.788  val_loss=0.9242
INFO:Train: [9: 900/1125]  train_loss=1.326  val_loss=0.9167
INFO:Train: [9: 925/1125]  train_loss=0.757  val_loss=0.9096
INFO:Train: [9: 950/1125]  train_loss=1.059  val_loss=0.9008
INFO:Train: [9: 975/1125]  train_loss=0.7225  val_loss=0.8887
INFO:Train: [9: 1000/1125]  train_loss=0.8004  val_loss=0.8794
INFO:Train: [9: 1025/1125]  train_loss=0.7458  val_loss=0.8701
INFO:Train: [9: 1050/1125]  train_loss=0.6234  val_loss=0.865
INFO:Train: [9: 1075/1125]  train_loss=0.5549  val_loss=0.8636
INFO:Train: [9: 1100/1125]  train_loss=0.6656  val_loss=0.8607
INFO:Train: [9: 1125/1125]  train_loss=0.6326  val_loss=0.8578
INFO:Train: [9: 1125/1125]  train_loss=0.7822  val_loss=0.8578
INFO:Train: [10: 25/1125]  train_loss=0.6923  val_loss=0.8591
INFO:Train: [10: 50/1125]  train_loss=0.6106  val_loss=0.8529
INFO:Train: [10: 75/1125]  train_loss=0.806  val_loss=0.8434
INFO:Train: [10: 100/1125]  train_loss=0.7206  val_loss=0.8383
INFO:Train: [10: 125/1125]  train_loss=0.6228  val_loss=0.8373
INFO:Train: [10: 150/1125]  train_loss=0.5892  val_loss=0.8322
INFO:Train: [10: 175/1125]  train_loss=0.5752  val_loss=0.8311
INFO:Train: [10: 200/1125]  train_loss=0.5654  val_loss=0.8229
INFO:Train: [10: 225/1125]  train_loss=0.6475  val_loss=0.8215
INFO:Train: [10: 250/1125]  train_loss=0.9526  val_loss=0.8145
INFO:Train: [10: 275/1125]  train_loss=0.5373  val_loss=0.8102
INFO:Train: [10: 300/1125]  train_loss=1.329  val_loss=0.8069
INFO:Train: [10: 325/1125]  train_loss=0.6437  val_loss=0.803
INFO:Train: [10: 350/1125]  train_loss=0.9708  val_loss=0.8037
INFO:Train: [10: 375/1125]  train_loss=0.78  val_loss=0.8009
INFO:Train: [10: 400/1125]  train_loss=0.547  val_loss=0.7916
INFO:Train: [10: 425/1125]  train_loss=0.7852  val_loss=0.789
INFO:Train: [10: 450/1125]  train_loss=0.5843  val_loss=0.7903
INFO:Train: [10: 475/1125]  train_loss=2.237  val_loss=0.7914
INFO:Train: [10: 500/1125]  train_loss=0.6276  val_loss=0.7881
INFO:Train: [10: 525/1125]  train_loss=0.8522  val_loss=0.7848
INFO:Train: [10: 550/1125]  train_loss=0.5658  val_loss=0.7826
INFO:Train: [10: 575/1125]  train_loss=0.5999  val_loss=0.782
INFO:Train: [10: 600/1125]  train_loss=0.6485  val_loss=0.7809
INFO:Train: [10: 625/1125]  train_loss=0.5802  val_loss=0.7793
INFO:Train: [10: 650/1125]  train_loss=0.5454  val_loss=0.7783
INFO:Train: [10: 675/1125]  train_loss=0.5811  val_loss=0.7828
INFO:Train: [10: 700/1125]  train_loss=0.5652  val_loss=0.7832
INFO:Train: [10: 725/1125]  train_loss=1.988  val_loss=0.7758
INFO:Train: [10: 750/1125]  train_loss=0.5948  val_loss=0.7734
INFO:Train: [10: 775/1125]  train_loss=0.6117  val_loss=0.7974
INFO:Train: [10: 800/1125]  train_loss=0.6983  val_loss=0.7832
INFO:Train: [10: 825/1125]  train_loss=0.6221  val_loss=0.779
INFO:Train: [10: 850/1125]  train_loss=0.6004  val_loss=0.7735
INFO:Train: [10: 875/1125]  train_loss=0.5998  val_loss=0.772
INFO:Train: [10: 900/1125]  train_loss=0.89  val_loss=0.7708
INFO:Train: [10: 925/1125]  train_loss=2.372  val_loss=0.7716
INFO:Train: [10: 950/1125]  train_loss=0.5388  val_loss=0.7697
INFO:Train: [10: 975/1125]  train_loss=0.523  val_loss=0.7704
INFO:Train: [10: 1000/1125]  train_loss=0.5339  val_loss=0.7806
INFO:Train: [10: 1025/1125]  train_loss=0.5542  val_loss=0.7828
INFO:Train: [10: 1050/1125]  train_loss=1.02  val_loss=0.7771
INFO:Train: [10: 1075/1125]  train_loss=0.7144  val_loss=0.7848
INFO:Train: [10: 1100/1125]  train_loss=0.7329  val_loss=0.7877
INFO:Train: [10: 1125/1125]  train_loss=0.5461  val_loss=0.7711
INFO:Train: [10: 1125/1125]  train_loss=0.7146  val_loss=0.7711
INFO:Train: Model saved to ./saved_models_ellipse_loss/Gaussian_PnP_ADMM_2iters_MultiEllipse_10epochs.pth

real	334m58.789s
user	3330m1.626s
sys	4m33.862s
